504,1.5925
505,1.611875
506,1.61375
507,1.612625
508,1.585625
509,1.584375
510,1.583375
511,1.57575
512,1.578875
513,1.585375
514,1.601125
515,1.588
516,1.524375
517,1.55175
518,2.301
519,3.235125
520,3.248
521,2.627875
522,1.714875
523,1.454875
524,1.446125
525,1.47225
526,1.4895
527,1.503
528,1.51125
529,1.523125
530,1.5495
531,1.565875
532,1.583375
533,1.614375
534,1.62725
535,1.655875
536,1.684
537,1.7225
538,1.771375
539,1.820625
540,1.86775
541,1.910375
542,1.937125
543,1.943625
544,1.926125
545,1.8815
546,1.812875
547,1.733875
548,1.6515
549,1.570875
550,1.500875
551,1.467125
552,1.451875
553,1.43825
554,1.453125
555,1.459625
556,1.471875
557,1.4835
558,1.5055
559,1.525
560,1.5275
561,1.5345
562,1.543875
563,1.539625
564,1.53275
565,1.535125
566,1.5355
567,1.537375
568,1.54325
569,1.54075
570,1.545125
571,1.54525
572,1.55625
573,1.56475
574,1.56875
575,1.57675
576,1.590375
577,1.59025
578,1.61625
579,1.625125
580,1.6075
581,1.618125
582,1.620875
583,1.6175
584,1.602
585,1.59675
586,1.597625
587,1.604625
588,1.62025
589,1.601375
590,1.521875
591,1.626375
592,2.631
593,3.252125
594,3.252875
595,2.811
596,1.69425
597,1.455125
598,1.4395
599,1.43725
600,1.438375
601,1.433875
602,1.4505
603,1.47425
604,1.508875
605,1.52025
606,1.537375
607,1.553875
608,1.57475
609,1.605
610,1.63875
611,1.68525
612,1.731125
613,1.789125
614,1.845
615,1.886875
616,1.913
617,1.919625
618,1.90375
619,1.86275
620,1.772875
621,1.68875
622,1.6065
623,1.535125
624,1.47825
625,1.448875
626,1.433125
627,1.430625
628,1.4365
629,1.447375
630,1.454
631,1.46575
632,1.479125
633,1.480625
634,1.484125
635,1.479625
636,1.494125
637,1.503875
638,1.500375
639,1.509
640,1.516875
641,1.51575
642,1.521875
643,1.522375
644,1.5195
645,1.52475
646,1.531625
647,1.5405
648,1.54775
649,1.556125
650,1.564625
651,1.570625
652,1.581625
653,1.598625
654,1.60925
655,1.5965
656,1.607
657,1.59425
658,1.59475
659,1.583375
660,1.56575
661,1.5765
662,1.592375
663,1.606125
664,1.578
665,1.50175
666,1.630875
667,2.643
668,3.25125
669,3.250125
670,2.601375
671,1.619125
672,1.42675
673,1.43075
674,1.4315
675,1.43525
676,1.4405
677,1.44725
678,1.467125
679,1.491
680,1.51275
681,1.524875
682,1.556375
683,1.582125
684,1.60675
685,1.660375
686,1.695875
687,1.743625
688,1.799
689,1.848
690,1.8905
691,1.905875
692,1.909875
693,1.8865
694,1.821625
695,1.7465
696,1.666625
697,1.585875
698,1.512375
699,1.470625
700,1.44325
701,1.43275
702,1.44475
703,1.455375
704,1.468625
705,1.471625
706,1.481875
707,1.494625
708,1.504375
709,1.51225
710,1.513375
711,1.5145
712,1.52825
713,1.54225
714,1.54325
715,1.541625
716,1.542
717,1.53325
718,1.524375
719,1.5395
720,1.553
721,1.56975
722,1.57525
723,1.579
724,1.588
725,1.600125
726,1.59175
727,1.601125
728,1.61375
729,1.62675
730,1.636375
731,1.639125
732,1.6505
733,1.640625
734,1.629625
735,1.611125
736,1.587375
737,1.60725
738,1.62375
739,1.64025
740,1.614875
741,1.53175
742,1.713625
743,2.789875
744,3.252
745,3.24675
746,2.46525
747,1.615875
748,1.46525
749,1.46575
750,1.460125
751,1.472125
752,1.487125
753,1.49375
754,1.5065
755,1.523
756,1.548625
757,1.568375
758,1.59625
759,1.61175
760,1.633875
761,1.672
762,1.7125
763,1.762125
764,1.81475
765,1.859
766,1.894
767,1.92175
768,1.920625
769,1.902875
770,1.851
771,1.779125
772,1.699125
773,1.626
774,1.559125
775,1.51
776,1.483875
777,1.47225
778,1.468875
779,1.4725
780,1.4805
781,1.491125
782,1.503625
783,1.503875
784,1.513125
785,1.521375
786,1.519625
787,1.520875
788,1.51625
789,1.52375
790,1.527
791,1.534
792,1.5435
793,1.546875
794,1.547
795,1.55275
796,1.56275
797,1.5685
798,1.568625
799,1.580125
800,1.57975
801,1.58525
802,1.591875
803,1.596375
804,1.612
805,1.615625
806,1.630375
807,1.641875
808,1.64425
809,1.657375
810,1.645375
811,1.632
812,1.61075
813,1.604625
814,1.607875
815,1.615125
816,1.6275
817,1.620875
818,1.56875
819,1.564875
820,2.17225
821,3.201
822,3.2505
823,2.89225
824,1.829125
825,1.496
826,1.45125
827,1.46125
828,1.46775
829,1.4715
830,1.479
831,1.49625
832,1.514375
833,1.52375
834,1.55125
835,1.566625
836,1.59725
837,1.631125
838,1.651125
839,1.689125
840,1.725
841,1.76525
842,1.822875
843,1.860875
844,1.883625
845,1.892625
846,1.89125
847,1.855
848,1.7885
849,1.716
850,1.6355
851,1.56875
852,1.51525
853,1.485875
854,1.46475
855,1.4515
856,1.45575
857,1.472125
858,1.4805
859,1.494
860,1.500875
861,1.506125
862,1.513
863,1.516
864,1.525875
865,1.524375
866,1.52725
867,1.52775
868,1.532375
869,1.526625
870,1.52675
871,1.535625
872,1.546125
873,1.553625
874,1.5565
875,1.56525
876,1.563375
877,1.573125
878,1.5845
879,1.590875
880,1.59525
881,1.59525
882,1.600375
883,1.601
884,1.604
885,1.6325
886,1.639125
887,1.644625
888,1.644625
889,1.639125
890,1.6355
891,1.616375
892,1.60225
893,1.610625
894,1.622375
895,1.6235
896,1.591125
897,1.528875
898,1.690125
899,2.69625
900,3.248875
901,3.228875
902,2.321375
903,1.6065
904,1.45
905,1.440125
906,1.453625
907,1.44825
908,1.4625
909,1.488125
910,1.504375
911,1.521125
912,1.546875
913,1.573
914,1.584875
915,1.60775
916,1.643625
917,1.66825
918,1.708125
919,1.746
920,1.79075
921,1.85125
922,1.895625
923,1.91375
924,1.91
925,1.891125
926,1.847625
927,1.7825
928,1.7045
929,1.621
930,1.55125
931,1.4905
932,1.45525
933,1.44425
934,1.436875
935,1.445125
936,1.461375
937,1.48225
938,1.49225
939,1.4925
940,1.508
941,1.515875
942,1.522625
943,1.519
944,1.529
945,1.52675
946,1.518875
947,1.51875
948,1.522
949,1.5305
950,1.519375
951,1.53925
952,1.54675
953,1.547
954,1.554125
955,1.563375
956,1.56475
957,1.567
958,1.58125
959,1.5965
960,1.6065
961,1.611875
962,1.62725
963,1.617875
964,1.6095
965,1.591125
966,1.580875
967,1.5835
968,1.600125
969,1.611
970,1.588375
971,1.509625
972,1.61625
973,2.56375
974,3.249125
975,3.244875
976,2.460125
977,1.624125
978,1.444
979,1.435125
980,1.44875
981,1.458625
982,1.471125
983,1.4845
984,1.49725
985,1.511875
986,1.531125
987,1.559
988,1.583875
989,1.61225
990,1.637875
991,1.671625
992,1.717125
993,1.760625
994,1.814625
995,1.860125
996,1.886
997,1.898625
998,1.8905
999,1.86525
1000,1.81825
1001,1.745875
1002,1.66375
1003,1.58675
1004,1.524375
1005,1.471625
1006,1.4515
1007,1.441875
1008,1.443625
1009,1.444125
1010,1.450375
1011,1.470125
1012,1.48
1013,1.4905
1014,1.501
1015,1.509
1016,1.518625
1017,1.5205
1018,1.525375
1019,1.530375
1020,1.5295
1021,1.53075
1022,1.533125
1023,1.53775
1024,1.535125
1025,1.544875
1026,1.55375
1027,1.567625
1028,1.57225
1029,1.574625
1030,1.575
1031,1.57875
1032,1.5885
1033,1.5985
1034,1.59775
1035,1.60325
1036,1.62
1037,1.635
1038,1.63475
1039,1.642
1040,1.62725
1041,1.622375
1042,1.617625
1043,1.61175
1044,1.610375
1045,1.620375
1046,1.625
1047,1.597875
1048,1.533875
1049,1.649125
1050,2.612
1051,3.249875
1052,3.24625
1053,2.492375
1054,1.62875
1055,1.44875
1056,1.43925
1057,1.445875
1058,1.452375
1059,1.46725
1060,1.4905
1061,1.509625
1062,1.520875
1063,1.5365
1064,1.55825
1065,1.58075
1066,1.602
1067,1.62825
1068,1.6645
1069,1.71675
1070,1.7645
1071,1.816
1072,1.8695
1073,1.8985
1074,1.910625
1075,1.90675
1076,1.884625
1077,1.8445
1078,1.7655
1079,1.663875
1080,1.589
1081,1.54325
1082,1.50925
1083,1.469625
1084,1.45925
1085,1.460125
1086,1.453875
1087,1.457375
1088,1.474875
1089,1.503875
1090,1.521375
1091,1.509875
1092,1.48025
1093,1.493125
1094,1.526875
1095,1.517625
1096,1.48925
1097,1.489375
1098,1.49125
1099,1.514875
1100,1.4765
1101,1.490375
1102,1.524
1103,1.514875
1104,1.540875
1105,1.544875
1106,1.52975
1107,1.465
1108,1.442125
1109,1.460625
1110,1.5185
1111,1.513125
1112,1.505
1113,1.5295
1114,1.57725
1115,1.574875
1116,1.556875
1117,1.54825
1118,1.56325
1119,1.55925
1120,1.570875
1121,1.575875
1122,1.5805
1123,1.580875
1124,1.547125
1125,1.522875
1126,1.7945
1127,2.844125
1128,3.24675
1129,3.014625
1130,1.894125
1131,1.505
1132,1.4515
1133,1.456875
1134,1.4845
1135,1.495125
1136,1.516
1137,1.544375
1138,1.571625
1139,1.604375
1140,1.61475
1141,1.62125
1142,1.645
1143,1.665
1144,1.696125
1145,1.732125
1146,1.778375
1147,1.831
1148,1.87625
1149,1.92925
1150,1.952375
1151,1.966875
1152,1.959875
1153,1.920625
1154,1.85375
1155,1.772375
1156,1.703875
1157,1.63175
1158,1.563125
1159,1.523
1160,1.500875
1161,1.508125
1162,1.51825
1163,1.537125
1164,1.546
1165,1.55925
1166,1.575
1167,1.580625
1168,1.586125
1169,1.58775
1170,1.587625
1171,1.588375
1172,1.587125
1173,1.5795
1174,1.577125
1175,1.573875
1176,1.5715
1177,1.579125
1178,1.580625
1179,1.584875
1180,1.598125
1181,1.6005
1182,1.605125
1183,1.628
1184,1.6335
1185,1.637875
1186,1.646625
1187,1.639
1188,1.630125
1189,1.611375
1190,1.5995
1191,1.6015
1192,1.61225
1193,1.61025
1194,1.56625
1195,1.503875
1196,1.834625
1197,2.985875
1198,3.252625
1199,3.215125
1200,2.163875
1201,1.514
1202,1.4245
1203,1.442625
1204,1.4505
1205,1.45775
1206,1.468125
1207,1.487625
1208,1.50025
1209,1.51475
1210,1.53475
1211,1.55825
1212,1.5815
1213,1.61
1214,1.643375
1215,1.681125
1216,1.73025
1217,1.784125
1218,1.84675
1219,1.89225
1220,1.925375
1221,1.942125
1222,1.92475
1223,1.88225
1224,1.802375
1225,1.709625
1226,1.619125
1227,1.547125
1228,1.489625
1229,1.44725
1230,1.439375
1231,1.434375
1232,1.43675
1233,1.44525
1234,1.449375
1235,1.457
1236,1.462625
1237,1.474375
1238,1.48075
1239,1.485625
1240,1.49225
1241,1.503125
1242,1.5115
1243,1.512125
1244,1.520625
1245,1.524
1246,1.524
1247,1.527125
1248,1.529375
1249,1.5355
1250,1.54875
1251,1.558625
1252,1.572375
1253,1.573875
1254,1.578125
1255,1.580625
1256,1.587125
1257,1.611625
1258,1.62375
1259,1.62875
1260,1.630375
1261,1.617
1262,1.610625
1263,1.59975
1264,1.59125
1265,1.596875
1266,1.607
1267,1.616875
1268,1.591
1269,1.52475
1270,1.66675
1271,2.66375
1272,3.251125
1273,3.249125
1274,2.550125
1275,1.607875
1276,1.431875
1277,1.43775
1278,1.447625
1279,1.44925
1280,1.46175
1281,1.480875
1282,1.49775
1283,1.517625
1284,1.53375
1285,1.55325
1286,1.576375
1287,1.609625
1288,1.6385
1289,1.65875
1290,1.697125
1291,1.754375
1292,1.811375
1293,1.86125
1294,1.898
1295,1.925125
1296,1.9245
1297,1.905625
1298,1.85175
1299,1.77275
1300,1.68175
1301,1.598625
1302,1.52725
1303,1.477875
1304,1.457375
1305,1.4495
1306,1.4575
1307,1.458375
1308,1.465625
1309,1.47475
1310,1.475
1311,1.485625
1312,1.493125
1313,1.49675
1314,1.499375
1315,1.50325
1316,1.5045
1317,1.504625
1318,1.507875
1319,1.5135
1320,1.521375
1321,1.525
1322,1.524125
1323,1.524875
1324,1.5315
1325,1.54725
1326,1.554375
1327,1.55975
1328,1.5655
1329,1.574375
1330,1.58675
1331,1.591125
1332,1.598375
1333,1.60325
1334,1.599375
1335,1.602
1336,1.60775
1337,1.607125
1338,1.6135
1339,1.63025
1340,1.651
1341,1.654375
1342,1.66
1343,1.646125
1344,1.642
1345,1.62925
1346,1.616
1347,1.626125
1348,1.63525
1349,1.64075
1350,1.619625
1351,1.554375
1352,1.65475
1353,2.56075
1354,3.25
1355,3.249875
1356,2.6435
1357,1.6595
1358,1.444125
1359,1.437875
1360,1.45625
1361,1.464
1362,1.472875
1363,1.4905
1364,1.5055
1365,1.52525
1366,1.54025
1367,1.56
1368,1.582
1369,1.6075
1370,1.634875
1371,1.665375
1372,1.698125
1373,1.742875
1374,1.792875
1375,1.8445
1376,1.88675
1377,1.918375
1378,1.924875
1379,1.910375
1380,1.87025
1381,1.804375
1382,1.717875
1383,1.63
1384,1.5565
1385,1.503125
1386,1.46775
1387,1.456125
1388,1.45775
1389,1.46025
1390,1.469625
1391,1.47325
1392,1.4845
1393,1.484625
1394,1.48725
1395,1.4945
1396,1.502
1397,1.50875
1398,1.50425
1399,1.514375
1400,1.516375
1401,1.5185
1402,1.523
1403,1.522875
1404,1.526375
1405,1.53225
1406,1.536875
1407,1.535875
1408,1.543
1409,1.548
1410,1.556125
1411,1.56525
1412,1.568
1413,1.578
1414,1.583125
1415,1.5865
1416,1.594625
1417,1.590875
1418,1.588625
1419,1.5945
1420,1.603
1421,1.611125
1422,1.6175
1423,1.623875
1424,1.6455
1425,1.655125
1426,1.65425
1427,1.65775
1428,1.6495
1429,1.6415
1430,1.6275
1431,1.61625
1432,1.624125
1433,1.635125
1434,1.64125
1435,1.609
1436,1.547125
1437,1.817375
1438,2.918125
1439,3.25175
1440,3.22225
1441,2.23675
1442,1.54275
1443,1.4295
1444,1.4435
1445,1.44475
1446,1.451
1447,1.461625
1448,1.48025
1449,1.506125
1450,1.518375
1451,1.537375
1452,1.559125
1453,1.582125
1454,1.6035
1455,1.62425
1456,1.658375
1457,1.707375
1458,1.755
1459,1.806125
1460,1.85275
1461,1.88975
1462,1.9115
1463,1.916375
1464,1.9015
1465,1.853875
1466,1.782625
1467,1.699125
1468,1.615875
1469,1.539625
1470,1.49
1471,1.46475
1472,1.452875
1473,1.45
1474,1.446125
1475,1.453
1476,1.459
1477,1.472
1478,1.47625
1479,1.478375
1480,1.494125
1481,1.496375
1482,1.504875
1483,1.509375
1484,1.509
1485,1.509
1486,1.5085
1487,1.508125
1488,1.50625
1489,1.5155
1490,1.523375
1491,1.527375
1492,1.525
1493,1.53025
1494,1.54875
1495,1.554125
1496,1.5575
1497,1.56
1498,1.565375
1499,1.572375
1500,1.571125
1501,1.578375
1502,1.590875
1503,1.5965
1504,1.59825
1505,1.596875
1506,1.612625
1507,1.622
1508,1.645625
1509,1.64775
1510,1.654375
1511,1.65025
1512,1.6395
1513,1.626125
1514,1.61275
1515,1.613
1516,1.621875
1517,1.632625
1518,1.61975
1519,1.558125
1520,1.595625
1521,2.344625
1522,3.241375
1523,3.250625
1524,2.78025
1525,1.73475
1526,1.45725
1527,1.426625
1528,1.446875
1529,1.455375
1530,1.46475
1531,1.482875
1532,1.506375
1533,1.522125
1534,1.5405
1535,1.558
1536,1.57825
1537,1.60325
1538,1.631375
1539,1.668625
1540,1.703625
1541,1.748625
1542,1.7945
1543,1.850875
1544,1.9145
1545,1.9455
1546,1.95475
1547,1.94025
1548,1.903
1549,1.838375
1550,1.743625
1551,1.6555
1552,1.570625
1553,1.504875
1554,1.4645
1555,1.439
1556,1.42575
1557,1.422375
1558,1.430125
1559,1.44325
1560,1.4605
1561,1.47775
1562,1.489
1563,1.499875
1564,1.506125
1565,1.512875
1566,1.522125
1567,1.525125
1568,1.5265
1569,1.5235
1570,1.5355
1571,1.537375
1572,1.5475
1573,1.55025
1574,1.547625
1575,1.55075
1576,1.55725
1577,1.56625
1578,1.57375
1579,1.5735
1580,1.58575
1581,1.59075
1582,1.608125
1583,1.629
1584,1.635125
1585,1.640875
1586,1.62925
1587,1.626875
1588,1.61475
1589,1.598875
1590,1.60375
1591,1.61925
1592,1.625625
1593,1.624
1594,1.561875
1595,1.524625
1596,2.107875
1597,3.182125
1598,3.251625
1599,2.999375
1600,1.875875
1601,1.486875
1602,1.438375
1603,1.458
1604,1.469375
1605,1.4785
1606,1.50675
1607,1.52
1608,1.53075
1609,1.5465
1610,1.572125
1611,1.6005
1612,1.62425
1613,1.65
1614,1.680875
1615,1.718875
1616,1.767125
1617,1.822875
1618,1.88425
1619,1.930625
1620,1.96575
1621,1.969375
1622,1.965625
1623,1.921375
1624,1.8395
1625,1.74975
1626,1.653
1627,1.574875
1628,1.510375
1629,1.47375
1630,1.454
1631,1.4475
1632,1.44725
1633,1.449375
1634,1.45725
1635,1.46975
1636,1.488
1637,1.5085
1638,1.512875
1639,1.526875
1640,1.53625
1641,1.543
1642,1.543125
1643,1.54225
1644,1.543
1645,1.54525
1646,1.548625
1647,1.54525
1648,1.548125
1649,1.549625
1650,1.5505
1651,1.557875
1652,1.5585
1653,1.567375
1654,1.574625
1655,1.57825
1656,1.58525
1657,1.586375
1658,1.598
1659,1.601625
1660,1.605875
1661,1.6135
1662,1.630375
1663,1.65025
1664,1.647875
1665,1.653375
1666,1.641875
1667,1.635125
1668,1.620875
1669,1.60975
1670,1.613375
1671,1.619875
1672,1.63225
1673,1.602
1674,1.5295
1675,1.674875
1676,2.660625
1677,3.251
1678,3.249125
1679,2.579
1680,1.624125
1681,1.439875
1682,1.4365
1683,1.43975
1684,1.44825
1685,1.458
1686,1.475375
1687,1.497875
1688,1.518125
1689,1.538875
1690,1.552875
1691,1.571
1692,1.59525
1693,1.623375
1694,1.660125
1695,1.701375
1696,1.753
1697,1.803
1698,1.859
1699,1.901625
1700,1.92575
1701,1.93475
1702,1.915625
1703,1.87125
1704,1.796625
1705,1.708
1706,1.617
1707,1.53625
1708,1.492875
1709,1.46175
1710,1.444
1711,1.442875
1712,1.449375
1713,1.455
1714,1.461875
1715,1.4725
1716,1.474375
1717,1.479875
1718,1.493875
1719,1.4975
1720,1.496375
1721,1.49525
1722,1.5015
1723,1.50775
1724,1.516625
1725,1.523
1726,1.5255
1727,1.528875
1728,1.52525
1729,1.534
1730,1.544125
1731,1.550875
1732,1.557125
1733,1.5575
1734,1.562125
1735,1.566375
1736,1.572625
1737,1.57575
1738,1.578625
1739,1.588125
1740,1.5985
1741,1.601375
1742,1.605625
1743,1.60775
1744,1.623875
1745,1.644625
1746,1.650875
1747,1.651
1748,1.629375
1749,1.625125
1750,1.621625
1751,1.610375
1752,1.61575
1753,1.626625
1754,1.637625
1755,1.607
1756,1.549875
1757,1.6765
1758,2.643625
1759,3.250375
1760,3.248
1761,2.544875
1762,1.63175
1763,1.442375
1764,1.44
1765,1.452
1766,1.463375
1767,1.480625
1768,1.49075
1769,1.51025
1770,1.53
1771,1.549125
1772,1.572625
1773,1.588125
1774,1.605125
1775,1.6325
1776,1.674125
1777,1.709125
1778,1.754625
1779,1.804375
1780,1.8555
1781,1.904375
1782,1.932625
1783,1.9435
1784,1.936125
1785,1.891
1786,1.8125
1787,1.71925
1788,1.631125
1789,1.557
1790,1.50075
1791,1.471375
1792,1.454625
1793,1.453375
1794,1.4595
1795,1.468875
1796,1.47475
1797,1.484
1798,1.4975
1799,1.497625
1800,1.505625
1801,1.513375
1802,1.518375
1803,1.521875
1804,1.52525
1805,1.522
1806,1.522875
1807,1.529375
1808,1.52875
1809,1.525625
1810,1.53175
1811,1.543125
1812,1.553375
1813,1.555375
1814,1.556375
1815,1.563375
1816,1.5665
1817,1.571
1818,1.575875
1819,1.586875
1820,1.594375
1821,1.597375
1822,1.6035
1823,1.608125
1824,1.61325
1825,1.623875
1826,1.630125
1827,1.62725
1828,1.627375
1829,1.63375
1830,1.646625
1831,1.6635
1832,1.66175
1833,1.66825
1834,1.66075
1835,1.651
1836,1.63
1837,1.617
1838,1.626125
1839,1.632375
1840,1.64225
1841,1.628875
1842,1.565875
1843,1.623875
1844,2.430875
1845,3.24725
1846,3.250625
1847,2.756875
1848,1.71775
1849,1.446375
1850,1.432
1851,1.44775
1852,1.453125
1853,1.466875
1854,1.477
1855,1.494375
1856,1.514875
1857,1.52275
1858,1.544875
1859,1.569125
1860,1.5875
1861,1.61375
1862,1.64775
1863,1.68625
1864,1.73275
1865,1.782625
1866,1.830625
1867,1.878
1868,1.9055
1869,1.918625
1870,1.9125
1871,1.8835
1872,1.81325
1873,1.722875
1874,1.6435
1875,1.56475
1876,1.500625
1877,1.456125
1878,1.436625
1879,1.4275
1880,1.430125
1881,1.443125
1882,1.44975
1883,1.45525
1884,1.46325
1885,1.46525
1886,1.471125
1887,1.47625
1888,1.48375
1889,1.49225
1890,1.49625
1891,1.499625
1892,1.49975
1893,1.50575
1894,1.51
1895,1.5115
1896,1.516875
1897,1.52125
1898,1.526375
1899,1.527625
1900,1.53925
1901,1.54225
1902,1.543125
1903,1.551625
1904,1.557
